"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","Date#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Description#1","Subject#1","SubjectLink#1","Subject#2","SubjectLink#2","Publisher#1","PublisherLink#1","Publisher#2","Contributor#1","ContributorLink#1","Type#1","Identifier#1","Identifier ARK#1","Source#1","SourceLink#1","Language#1","LanguageLink#1","Language#2","LanguageLink#2","RelationLink#1","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"James F. Willard Collection","High Peak, view from south mountain, Round Top, Kaaterskill Hotel, Catskill Mountains","Bickelman, C.O., Tann., Brooklyn, New York, photographer","","Unidentified photographer","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_192_d.jpg","https://ark.colorado.edu/ark:/47540/v91d928269xb","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1258","4882","narv_willardJF_postCardAlbum_01_192_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1258~157750"
"James F. Willard Collection","High Peak, view from south mountain, Round Top, Kaaterskill Hotel, Catskill Mountains","Bickelman, C.O., Tann., Brooklyn, New York, photographer","","Unidentified photographer","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_193_d.jpg","https://ark.colorado.edu/ark:/47540/kt0g5638m1f9","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1259","4882","narv_willardJF_postCardAlbum_01_193_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1259~157749"
"James F. Willard Collection","Santa Cruz, Twilight Park, Sunset Park","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_194_d.jpg","https://ark.colorado.edu/ark:/47540/6m723q35q3g8","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1260","4882","narv_willardJF_postCardAlbum_01_194_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1260~157748"
"James F. Willard Collection","Anthony's Nose; Pallisades; Washington's Headquarters; Hudson River","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","reproductions (derivative objects)","http://vocab.getty.edu/aat/300015643","","","","Hudson River Valley (N.Y. and N.J.)","http://id.loc.gov/authorities/subjects/sh95009670","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_195_d.jpg","https://ark.colorado.edu/ark:/47540/9v3x0561m4z5","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1261","4882","narv_willardJF_postCardAlbum_01_195_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1261~157747"
"James F. Willard Collection","Santa Cruz, Twilight Park, Sunset Park","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_196_d.jpg","https://ark.colorado.edu/ark:/47540/672k3j85q8qw","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1262","4882","narv_willardJF_postCardAlbum_01_196_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1262~157746"
"James F. Willard Collection","Kaaterskill Falls and Laurel House, Catskill Mountains","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","H. A. Rost Printing & Publishing Co. (New York, N.Y.)","http://id.loc.gov/authorities/names/no2010207307","","","","image/jpeg","narv_willardJF_postCardAlbum_01_197_d.jpg","https://ark.colorado.edu/ark:/47540/8c6t686937c8","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1263","4882","narv_willardJF_postCardAlbum_01_197_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1263~157745"
"James F. Willard Collection","Otis Station and Mountain House, view from North Mountain, Catskill Mountains","Bickelman, C.O., Tann., Brooklyn, New York, photographer","","Unidentified photographer","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","Catskill Mountains (N.Y.)","http://id.loc.gov/authorities/subjects/sh85021284","","","","","","","","image/jpeg","narv_willardJF_postCardAlbum_01_198_d.jpg","https://ark.colorado.edu/ark:/47540/662g3v32x2r0","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","New York (State)","http://id.loc.gov/authorities/names/n80126293","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1264","4882","narv_willardJF_postCardAlbum_01_198_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1264~157744"
"James F. Willard Collection","Boston, Mass., Delivery Room, Public Library","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","","","","","","","","","","image/jpeg","narv_willardJF_postCardAlbum_01_199_d.jpg","https://ark.colorado.edu/ark:/47540/253h0n73t4c5","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","Boston (Mass.)","http://id.loc.gov/authorities/names/n79045553","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1265","4882","narv_willardJF_postCardAlbum_01_199_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1265~157743"
"James F. Willard Collection","The House of the Seven Gables, Salem, Mass.","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","House of the Seven Gables (Organization : Salem, Mass.)","http://id.loc.gov/authorities/names/no2003101851","","","Detroit Photographic Co.","http://id.loc.gov/authorities/names/n88079917","","","","image/jpeg","narv_willardJF_postCardAlbum_01_200_d.jpg","https://ark.colorado.edu/ark:/47540/x26g1592q9kp","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","Salem (Mass.)","http://id.loc.gov/authorities/names/n79081546","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1266","4882","narv_willardJF_postCardAlbum_01_200_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1266~157742"
"James F. Willard Collection","Hawthorne's Birthplace, Salem, Mass.","Unidentified photographer","","","","picture postcards","http://vocab.getty.edu/aat/300026819","","","","","","","","","","Detroit Photographic Co.","http://id.loc.gov/authorities/names/n88079917","","","","image/jpeg","narv_willardJF_postCardAlbum_01_201_d.jpg","https://ark.colorado.edu/ark:/47540/ds8m9j24p05r","Contained in: Post card album, COU:1730:04","View post card album: https://cudl.colorado.edu/luna/servlet/s/a9m7bm","English","http://id.loc.gov/vocabulary/iso639-2/eng","","","Catalog record for post card album: https://archives.colorado.edu/repositories/2/archival_objects/101681","Salem (Mass.)","http://id.loc.gov/authorities/names/n79081546","","","This Item is protected by copyright and/or related rights. However, for this Item, either (a) no rights-holder(s) have been identified or (b) one or more rights-holder(s) have been identified but none have been located. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.https://rightsstatements.org/page/InC-RUU/1.0/?language=en","","1267","4882","narv_willardJF_postCardAlbum_01_201_d.jpg","https://cudl.colorado.edu//luna/servlet/detail/CUB~14~14~1267~157741"
